IP地址	端口	TLS	数据中心	地区	城市	ASN	网络延迟
5.34.215.85	443	TRUE	VNO	Europe	Vilnius	42532	280 ms
178.130.41.133	443	TRUE	AMS	Europe	Amsterdam	0	280 ms
46.32.184.115	443	TRUE	WAW	Europe	Warsaw	42532	280 ms
5.34.215.76	443	TRUE	VNO	Europe	Vilnius	42532	280 ms
5.34.212.28	443	TRUE	VNO	Europe	Vilnius	42532	280 ms
193.33.153.91	443	TRUE	FRA	Europe	Frankfurt	0	280 ms
194.59.247.154	443	TRUE	AMS	Europe	Amsterdam	44477	281 ms
5.34.215.224	443	TRUE	VNO	Europe	Vilnius	42532	281 ms
45.85.93.121	443	TRUE	MXP	Europe	Milan	199058	281 ms
46.32.185.228	443	TRUE	WAW	Europe	Warsaw	42532	281 ms
5.34.215.85	443	TRUE	VNO	Europe	Vilnius	42532	281 ms
192.236.249.105	443	TRUE	AMS	Europe	Amsterdam	54290	281 ms
5.34.212.59	443	TRUE	VNO	Europe	Vilnius	42532	281 ms
185.36.141.22	443	TRUE	WAW	Europe	Warsaw	214790	281 ms
107.173.171.241	443	TRUE	EWR	North America	Newark	36352	281 ms
212.6.44.98	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
5.34.212.28	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
192.144.39.33	443	TRUE	VNO	Europe	Vilnius	59615	282 ms
5.34.209.226	443	TRUE	WAW	Europe	Warsaw	42532	282 ms
81.19.140.166	443	TRUE	YYZ	North America	Toronto	215540	282 ms
3.138.59.154	443	TRUE	ORD	North America	Chicago	16509	282 ms
212.6.44.228	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
5.34.214.91	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
5.34.209.203	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
5.34.211.94	443	TRUE	VNO	Europe	Vilnius	42532	282 ms
51.38.98.176	443	TRUE	FRA	Europe	Frankfurt	16276	283 ms
45.90.59.204	443	TRUE	GVA	Europe	Geneva	204957	283 ms
37.128.207.199	443	TRUE	WAW	Europe	Warsaw	42532	283 ms
188.64.15.47	443	TRUE	VNO	Europe	Vilnius	42532	283 ms
5.34.214.5	443	TRUE	VNO	Europe	Vilnius	42532	283 ms
172.64.40.213	443	TRUE	BKK	Asia Pacific	Bangkok	13335	283 ms
5.35.39.192	443	TRUE	AMS	Europe	Amsterdam	216071	283 ms
109.107.185.15	443	TRUE	AMS	Europe	Amsterdam	216071	283 ms
45.133.118.160	443	TRUE	AMS	Europe	Amsterdam	210429	283 ms
4.255.56.138	443	TRUE	IAD	North America	Ashburn	8075	283 ms
5.34.215.73	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
5.34.210.42	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
109.205.58.92	443	TRUE	WAW	Europe	Warsaw	0	284 ms
46.32.187.228	443	TRUE	WAW	Europe	Warsaw	42532	284 ms
5.34.212.223	443	TRUE	WAW	Europe	Warsaw	42532	284 ms
107.172.94.16	443	TRUE	BUF	North America	Buffalo	36352	284 ms
212.80.216.207	443	TRUE	AMS	Europe	Amsterdam	50673	284 ms
103.80.87.53	443	TRUE	AMS	Europe	Amsterdam	212238	284 ms
107.152.42.239	443	TRUE	BOS	North America	Boston	11878	284 ms
5.34.215.241	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
46.32.185.188	443	TRUE	WAW	Europe	Warsaw	42532	284 ms
46.32.187.51	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
5.34.215.224	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
5.34.214.50	443	TRUE	VNO	Europe	Vilnius	42532	284 ms
78.142.230.76	443	TRUE	AMS	Europe	Amsterdam	3214	285 ms
194.147.173.117	443	TRUE	ZRH	Europe	Zurich	6730	285 ms
176.120.74.53	443	TRUE	MAD	Europe	Madrid	44477	285 ms
193.124.44.190	443	TRUE	AMS	Europe	Amsterdam	0	285 ms
103.102.228.113	443	TRUE	AMS	Europe	Amsterdam	216167	285 ms
51.38.98.202	443	TRUE	FRA	Europe	Frankfurt	16276	285 ms
5.34.212.11	443	TRUE	VNO	Europe	Vilnius	42532	285 ms
50.17.156.116	443	TRUE	IAD	North America	Ashburn	14618	285 ms
104.234.50.53	443	TRUE	IAD	North America	Ashburn	272011	285 ms
45.144.154.64	443	TRUE	AMS	Europe	Amsterdam	174	286 ms
3.98.73.243	443	TRUE	YUL	North America	Montréal	16509	286 ms
80.92.206.99	443	TRUE	AMS	Europe	Amsterdam	44477	286 ms
192.236.249.89	443	TRUE	AMS	Europe	Amsterdam	54290	286 ms
5.34.209.179	443	TRUE	VNO	Europe	Vilnius	42532	286 ms
51.195.115.230	443	TRUE	FRA	Europe	Frankfurt	16276	286 ms
3.214.164.221	443	TRUE	IAD	North America	Ashburn	14618	286 ms
5.34.215.12	443	TRUE	VNO	Europe	Vilnius	42532	286 ms
5.34.214.91	443	TRUE	VNO	Europe	Vilnius	42532	286 ms
5.61.46.96	443	TRUE	FRA	Europe	Frankfurt	28753	286 ms
5.35.69.139	443	TRUE	AMS	Europe	Amsterdam	216071	286 ms
54.204.39.251	443	TRUE	IAD	North America	Ashburn	14618	287 ms
194.59.247.193	443	TRUE	AMS	Europe	Amsterdam	44477	287 ms
5.34.212.11	443	TRUE	VNO	Europe	Vilnius	42532	287 ms
34.200.255.151	80	TRUE	IAD	North America	Ashburn	14618	287 ms
172.98.207.58	443	TRUE	YYZ	North America	Toronto	14453	287 ms
216.173.70.80	443	TRUE	VNO	Europe	Vilnius	42532	287 ms
195.133.15.241	443	TRUE	AMS	Europe	Amsterdam	0	287 ms
5.34.208.131	443	TRUE	VNO	Europe	Vilnius	42532	287 ms
2.189.59.7	443	TRUE	FRA	Europe	Frankfurt	12880	287 ms
2.56.90.35	443	TRUE	AMS	Europe	Amsterdam	216139	287 ms
104.249.40.178	443	TRUE	AMS	Europe	Amsterdam	50053	287 ms
198.41.219.100	443	TRUE	SJC	North America	San Jose	13335	288 ms
5.34.215.20	443	TRUE	VNO	Europe	Vilnius	42532	288 ms
172.64.40.94	443	TRUE	BKK	Asia Pacific	Bangkok	13335	288 ms
46.32.187.219	443	TRUE	VNO	Europe	Vilnius	42532	288 ms
188.119.112.35	443	TRUE	AMS	Europe	Amsterdam	44477	288 ms
79.137.205.11	443	TRUE	FRA	Europe	Frankfurt	210644	288 ms
69.28.82.253	443	TRUE	YYZ	North America	Toronto	6364	288 ms
109.120.176.183	443	TRUE	FRA	Europe	Frankfurt	210644	288 ms
38.180.230.32	443	TRUE	TLL	Europe	Tallinn	174	288 ms
109.205.214.8	443	TRUE	AMS	Europe	Amsterdam	203363	288 ms
5.61.39.183	443	TRUE	FRA	Europe	Frankfurt	28753	289 ms
172.64.78.135	443	TRUE	CDG	Europe	Paris	13335	289 ms
188.253.17.72	443	TRUE	VNO	Europe	Vilnius	0	289 ms
104.249.40.126	443	TRUE	AMS	Europe	Amsterdam	50053	289 ms
216.173.70.192	443	TRUE	VNO	Europe	Vilnius	42532	289 ms
194.164.33.236	443	TRUE	AMS	Europe	Amsterdam	216071	289 ms
46.105.88.78	443	TRUE	CDG	Europe	Paris	16276	289 ms
46.22.211.14	443	TRUE	TLL	Europe	Tallinn	34702	289 ms
46.32.187.219	443	TRUE	VNO	Europe	Vilnius	42532	289 ms
206.166.251.92	443	TRUE	AMS	Europe	Amsterdam	399629	289 ms
172.64.40.118	443	TRUE	BKK	Asia Pacific	Bangkok	13335	289 ms
192.227.180.25	443	TRUE	BUF	North America	Buffalo	36352	289 ms
52.4.8.214	443	TRUE	IAD	North America	Ashburn	14618	289 ms
46.105.49.104	443	TRUE	AMS	Europe	Amsterdam	16276	290 ms
95.164.8.137	443	TRUE	TLL	Europe	Tallinn	44477	290 ms
5.34.208.235	443	TRUE	WAW	Europe	Warsaw	42532	290 ms
45.147.200.100	443	TRUE	HAM	Europe	Hamburg	51659	290 ms
66.135.162.161	443	TRUE	MIA	North America	Miami	8092	291 ms
5.35.68.61	443	TRUE	AMS	Europe	Amsterdam	216071	291 ms
145.239.90.225	443	TRUE	WAW	Europe	Warsaw	16276	291 ms
57.128.27.169	443	TRUE	FRA	Europe	Frankfurt	16276	291 ms
52.55.146.127	443	TRUE	IAD	North America	Ashburn	14618	291 ms
46.32.184.64	443	TRUE	WAW	Europe	Warsaw	42532	291 ms
5.34.209.174	443	TRUE	VNO	Europe	Vilnius	42532	291 ms
104.128.190.65	443	TRUE	MAN	Europe	Manchester	42831	291 ms
109.172.84.237	443	TRUE	DME	Europe	Moscow	0	291 ms
107.173.7.227	443	TRUE	YYZ	North America	Toronto	36352	291 ms
172.64.40.123	443	TRUE	BKK	Asia Pacific	Bangkok	13335	291 ms
54.208.96.155	443	TRUE	IAD	North America	Ashburn	14618	291 ms
104.234.50.177	443	TRUE	IAD	North America	Ashburn	272011	291 ms
5.34.215.73	443	TRUE	VNO	Europe	Vilnius	42532	291 ms
172.245.156.220	443	TRUE	YYZ	North America	Toronto	36352	291 ms
5.34.211.168	443	TRUE	WAW	Europe	Warsaw	42532	292 ms
46.105.88.78	443	TRUE	CDG	Europe	Paris	16276	292 ms
109.172.84.237	443	TRUE	DME	Europe	Moscow	0	292 ms
51.91.40.26	443	TRUE	FRA	Europe	Frankfurt	16276	292 ms
3.144.191.4	443	TRUE	CMH	North America	Columbus	16509	292 ms
107.173.171.241	443	TRUE	EWR	North America	Newark	36352	293 ms
51.68.162.33	443	TRUE	FRA	Europe	Frankfurt	16276	293 ms
192.227.193.47	443	TRUE	DFW	North America	Dallas	36352	293 ms
5.34.215.20	443	TRUE	VNO	Europe	Vilnius	42532	293 ms
104.249.40.52	443	TRUE	AMS	Europe	Amsterdam	50053	293 ms
5.34.215.241	443	TRUE	VNO	Europe	Vilnius	42532	294 ms
107.172.43.162	443	TRUE	BUF	North America	Buffalo	36352	294 ms
3.99.106.179	443	TRUE	YUL	North America	Montréal	16509	294 ms
91.108.241.188	443	TRUE	FRA	Europe	Frankfurt	210644	295 ms
35.183.163.195	443	TRUE	YUL	North America	Montréal	16509	296 ms
165.227.73.88	2053	TRUE	EWR	North America	Newark	14061	296 ms
217.197.107.165	443	TRUE	FRA	Europe	Frankfurt	210644	296 ms
3.144.191.4	443	TRUE	ORD	North America	Chicago	16509	296 ms
38.180.21.33	443	TRUE	CDG	Europe	Paris	9009	296 ms
54.234.62.15	443	TRUE	IAD	North America	Ashburn	14618	296 ms
194.36.27.67	443	TRUE	AMS	Europe	Amsterdam	3214	296 ms
185.40.7.249	443	TRUE	WAW	Europe	Warsaw	200740	297 ms
5.34.215.193	443	TRUE	VNO	Europe	Vilnius	42532	297 ms
5.34.211.103	443	TRUE	WAW	Europe	Warsaw	42532	297 ms
3.22.241.99	443	TRUE	ORD	North America	Chicago	16509	297 ms
38.180.216.120	443	TRUE	TLL	Europe	Tallinn	174	297 ms
5.8.93.15	443	TRUE	IAD	North America	Ashburn	199524	297 ms
185.128.104.127	443	TRUE	FRA	Europe	Frankfurt	203106	297 ms
107.172.94.16	443	TRUE	YYZ	North America	Toronto	36352	297 ms
195.85.250.31	443	TRUE	AMS	Europe	Amsterdam	44477	297 ms
89.169.34.180	443	TRUE	FRA	Europe	Frankfurt	0	297 ms
172.64.40.152	443	TRUE	BKK	Asia Pacific	Bangkok	13335	298 ms
77.91.84.120	443	TRUE	FRA	Europe	Frankfurt	210644	298 ms
3.147.73.220	443	TRUE	ORD	North America	Chicago	16509	299 ms
77.232.142.191	443	TRUE	FRA	Europe	Frankfurt	210644	299 ms
147.45.75.11	443	TRUE	FRA	Europe	Frankfurt	210644	299 ms
5.35.70.49	443	TRUE	AMS	Europe	Amsterdam	216071	299 ms
188.253.16.90	443	TRUE	VNO	Europe	Vilnius	0	299 ms
5.34.215.98	443	TRUE	WAW	Europe	Warsaw	42532	299 ms
208.76.222.64	443	TRUE	MAD	Europe	Madrid	20473	299 ms
52.141.25.42	443	TRUE	ICN	Asia Pacific	Seoul	8075	299 ms
91.184.240.150	443	TRUE	FRA	Europe	Frankfurt	0	299 ms
92.246.137.72	443	TRUE	FRA	Europe	Frankfurt	210644	299 ms
3.24.174.233	443	TRUE	SYD	Oceania	Sydney	16509	299 ms
5.8.93.45	443	TRUE	IAD	North America	Ashburn	199524	300 ms
172.64.40.70	443	TRUE	BKK	Asia Pacific	Bangkok	13335	300 ms
185.22.153.42	443	TRUE	DME	Europe	Moscow	51659	300 ms
77.221.137.144	443	TRUE	FRA	Europe	Frankfurt	210644	300 ms
2.56.173.227	443	TRUE	HEL	Europe	Helsinki	44477	300 ms
51.195.115.250	443	TRUE	FRA	Europe	Frankfurt	16276	300 ms
198.144.183.24	443	TRUE	ORD	North America	Chicago	36352	300 ms
217.144.189.185	443	TRUE	FRA	Europe	Frankfurt	0	300 ms
178.20.46.46	443	TRUE	AMS	Europe	Amsterdam	48282	301 ms
107.175.2.53	443	TRUE	YYZ	North America	Toronto	36352	301 ms
109.120.179.179	443	TRUE	FRA	Europe	Frankfurt	210644	302 ms
212.113.100.65	443	TRUE	FRA	Europe	Frankfurt	210644	302 ms
109.120.184.71	443	TRUE	FRA	Europe	Frankfurt	210644	302 ms
172.64.78.58	443	TRUE	FRA	Europe	Frankfurt	13335	302 ms
46.226.165.169	443	TRUE	FRA	Europe	Frankfurt	210644	302 ms
5.34.215.76	443	TRUE	VNO	Europe	Vilnius	42532	303 ms
107.172.167.194	443	TRUE	IAD	North America	Ashburn	36352	303 ms
109.205.181.212	443	TRUE	DUS	Europe	Düsseldorf	51167	303 ms
48.217.34.120	443	TRUE	IAD	North America	Ashburn	8075	303 ms
176.124.221.6	443	TRUE	FRA	Europe	Frankfurt	210644	303 ms
104.248.100.121	443	TRUE	FRA	Europe	Frankfurt	14061	303 ms
204.110.223.105	443	TRUE	CMH	North America	Columbus	16509	303 ms
5.35.69.122	443	TRUE	AMS	Europe	Amsterdam	216071	303 ms
34.193.164.187	443	TRUE	IAD	North America	Ashburn	14618	303 ms
46.226.161.202	443	TRUE	FRA	Europe	Frankfurt	210644	303 ms
212.113.102.205	443	TRUE	FRA	Europe	Frankfurt	210644	303 ms
195.133.2.18	443	TRUE	FRA	Europe	Frankfurt	206728	304 ms
91.184.242.155	443	TRUE	FRA	Europe	Frankfurt	34859	304 ms
188.253.16.51	443	TRUE	WAW	Europe	Warsaw	0	304 ms
57.128.24.6	443	TRUE	FRA	Europe	Frankfurt	16276	304 ms
193.164.155.66	443	TRUE	TLL	Europe	Tallinn	56971	304 ms
216.238.71.107	443	TRUE	DFW	North America	Dallas	20473	304 ms
193.233.114.17	443	TRUE	FRA	Europe	Frankfurt	210644	305 ms
5.253.189.121	443	TRUE	AMS	Europe	Amsterdam	39011	305 ms
176.97.77.76	443	TRUE	VIE	Europe	Vienna	9009	305 ms
89.22.232.190	443	TRUE	FRA	Europe	Frankfurt	0	305 ms
46.226.160.149	443	TRUE	FRA	Europe	Frankfurt	210644	305 ms
188.225.44.144	443	TRUE	DME	Europe	Moscow	9123	306 ms
79.137.196.241	443	TRUE	FRA	Europe	Frankfurt	210644	306 ms
45.14.227.88	443	TRUE	AMS	Europe	Amsterdam	62068	306 ms
78.159.121.186	443	TRUE	FRA	Europe	Frankfurt	28753	307 ms
109.120.133.8	443	TRUE	FRA	Europe	Frankfurt	210644	307 ms
192.210.236.102	443	TRUE	ORD	North America	Chicago	36352	307 ms
154.219.5.25	443	TRUE	BKK	Asia Pacific	Bangkok	209242	308 ms
57.128.30.106	443	TRUE	FRA	Europe	Frankfurt	16276	308 ms
5.34.215.193	443	TRUE	VNO	Europe	Vilnius	42532	309 ms
85.192.40.6	443	TRUE	FRA	Europe	Frankfurt	210644	309 ms
194.50.153.10	443	TRUE	AMS	Europe	Amsterdam	216024	309 ms
3.22.241.99	443	TRUE	CMH	North America	Columbus	16509	309 ms
109.120.185.139	443	TRUE	FRA	Europe	Frankfurt	210644	309 ms
109.120.132.83	443	TRUE	FRA	Europe	Frankfurt	210644	311 ms
23.95.91.159	443	TRUE	ATL	North America	Atlanta	36352	312 ms
77.105.166.9	443	TRUE	FRA	Europe	Frankfurt	210644	312 ms
192.227.155.245	443	TRUE	ORD	North America	Chicago	36352	312 ms
109.120.185.29	443	TRUE	FRA	Europe	Frankfurt	210644	312 ms
147.75.230.160	443	TRUE	SJC	North America	San Jose	11179	312 ms
109.120.134.15	443	TRUE	FRA	Europe	Frankfurt	210644	313 ms
23.227.193.89	443	TRUE	ORD	North America	Chicago	29802	313 ms
147.45.76.247	443	TRUE	FRA	Europe	Frankfurt	210644	313 ms
45.79.168.17	443	TRUE	EWR	North America	Newark	63949	314 ms
89.22.237.233	443	TRUE	FRA	Europe	Frankfurt	0	314 ms
147.45.76.69	443	TRUE	FRA	Europe	Frankfurt	210644	314 ms
172.64.78.104	443	TRUE	DFW	North America	Dallas	13335	314 ms
89.169.32.80	443	TRUE	FRA	Europe	Frankfurt	0	315 ms
213.171.10.123	443	TRUE	HAM	Europe	Hamburg	9123	315 ms
47.90.141.204	443	TRUE	LAX	North America	Los Angeles	45102	315 ms
88.218.93.118	443	TRUE	AMS	Europe	Amsterdam	44477	315 ms
46.226.164.147	443	TRUE	FRA	Europe	Frankfurt	210644	316 ms
46.226.164.10	443	TRUE	FRA	Europe	Frankfurt	210644	316 ms
188.68.223.17	443	TRUE	HAM	Europe	Hamburg	49505	317 ms
46.226.164.47	443	TRUE	FRA	Europe	Frankfurt	210644	319 ms
109.120.132.56	443	TRUE	FRA	Europe	Frankfurt	210644	319 ms
107.175.183.62	443	TRUE	ATL	North America	Atlanta	36352	319 ms
109.120.187.41	443	TRUE	FRA	Europe	Frankfurt	210644	319 ms
89.22.227.116	443	TRUE	FRA	Europe	Frankfurt	0	320 ms
109.172.95.213	443	TRUE	FRA	Europe	Frankfurt	215540	320 ms
172.64.40.155	443	TRUE	BKK	Asia Pacific	Bangkok	13335	320 ms
77.223.96.158	443	TRUE	OSL	Europe	Oslo	50340	321 ms
45.86.162.114	443	TRUE	AMS	Europe	Amsterdam	199959	321 ms
178.248.75.57	443	TRUE	RIX	Europe	Riga	7029	321 ms
46.226.161.88	443	TRUE	FRA	Europe	Frankfurt	210644	321 ms
107.173.189.234	443	TRUE	YYZ	North America	Toronto	36352	321 ms
107.172.142.156	443	TRUE	BUF	North America	Buffalo	36352	322 ms
18.222.145.58	443	TRUE	ORD	North America	Chicago	16509	322 ms
45.15.157.186	443	TRUE	FRA	Europe	Frankfurt	210644	322 ms
46.226.165.244	443	TRUE	FRA	Europe	Frankfurt	210644	322 ms
195.133.28.180	443	TRUE	FRA	Europe	Frankfurt	64289	323 ms
154.197.80.176	443	TRUE	BKK	Asia Pacific	Bangkok	209242	323 ms
172.245.232.173	443	TRUE	IAD	North America	Ashburn	136258	323 ms
46.226.161.71	443	TRUE	FRA	Europe	Frankfurt	210644	324 ms
109.120.134.248	443	TRUE	FRA	Europe	Frankfurt	210644	324 ms
194.0.194.145	443	TRUE	AMS	Europe	Amsterdam	50673	325 ms
216.107.137.248	443	TRUE	EWR	North America	Newark	212238	325 ms
188.225.44.144	443	TRUE	AMS	Europe	Amsterdam	9123	325 ms
107.172.43.162	443	TRUE	BUF	North America	Buffalo	36352	325 ms
194.0.194.222	443	TRUE	AMS	Europe	Amsterdam	50673	325 ms
107.175.69.166	443	TRUE	BUF	North America	Buffalo	36352	326 ms
192.3.45.148	443	TRUE	YYZ	North America	Toronto	36352	327 ms
66.135.8.216	443	TRUE	EWR	North America	Newark	20473	327 ms
104.168.58.31	443	TRUE	BUF	North America	Buffalo	36352	327 ms
5.35.70.38	443	TRUE	AMS	Europe	Amsterdam	216071	327 ms
154.197.80.84	443	TRUE	BKK	Asia Pacific	Bangkok	209242	327 ms
85.192.25.240	443	TRUE	FRA	Europe	Frankfurt	0	328 ms
107.175.2.53	443	TRUE	YYZ	North America	Toronto	36352	328 ms
107.175.158.215	443	TRUE	BUF	North America	Buffalo	36352	328 ms
185.87.150.54	443	TRUE	CDG	Europe	Paris	9009	328 ms
172.64.40.52	443	TRUE	BKK	Asia Pacific	Bangkok	13335	328 ms
107.172.94.35	443	TRUE	BUF	North America	Buffalo	36352	329 ms
109.120.132.218	443	TRUE	FRA	Europe	Frankfurt	210644	330 ms
24.96.156.180	443	TRUE	ATL	North America	Atlanta	12083	330 ms
107.172.6.51	443	TRUE	IAD	North America	Ashburn	36352	330 ms
107.174.63.237	443	TRUE	BUF	North America	Buffalo	36352	330 ms
107.175.69.166	443	TRUE	BUF	North America	Buffalo	36352	330 ms
107.174.63.237	443	TRUE	BUF	North America	Buffalo	36352	330 ms
107.173.189.234	443	TRUE	BUF	North America	Buffalo	36352	330 ms
46.36.223.141	443	TRUE	ARN	Europe	Stockholm	198068	331 ms
107.173.251.119	443	TRUE	YYZ	North America	Toronto	36352	331 ms
192.227.175.231	443	TRUE	YYZ	North America	Toronto	36352	331 ms
192.210.161.147	443	TRUE	YYZ	North America	Toronto	36352	331 ms
107.172.190.175	443	TRUE	EWR	North America	Newark	36352	332 ms
46.101.125.173	443	TRUE	FRA	Europe	Frankfurt	14061	332 ms
145.239.84.205	443	TRUE	WAW	Europe	Warsaw	16276	332 ms
193.37.68.184	443	TRUE	AMS	Europe	Amsterdam	50053	332 ms
3.123.255.167	443	TRUE	FRA	Europe	Frankfurt	16509	332 ms
107.173.171.219	443	TRUE	YYZ	North America	Toronto	36352	333 ms
46.32.184.187	443	TRUE	VNO	Europe	Vilnius	42532	333 ms
185.244.173.81	443	TRUE	AMS	Europe	Amsterdam	204997	334 ms
107.172.90.21	443	TRUE	BUF	North America	Buffalo	36352	335 ms
5.135.110.142	443	TRUE	FRA	Europe	Frankfurt	16276	336 ms
107.172.94.35	443	TRUE	BUF	North America	Buffalo	36352	336 ms
107.175.35.49	443	TRUE	BUF	North America	Buffalo	36352	337 ms
3.123.242.99	443	TRUE	FRA	Europe	Frankfurt	16509	338 ms
154.219.5.96	443	TRUE	BKK	Asia Pacific	Bangkok	209242	338 ms
190.103.177.131	443	TRUE	EZE	South America	Buenos Aires	263812	338 ms
192.3.155.217	443	TRUE	BUF	North America	Buffalo	36352	339 ms
172.245.111.20	443	TRUE	BUF	North America	Buffalo	36352	339 ms
172.64.40.27	443	TRUE	BKK	Asia Pacific	Bangkok	13335	339 ms
107.172.142.156	443	TRUE	BUF	North America	Buffalo	36352	339 ms
104.168.107.31	443	TRUE	YYZ	North America	Toronto	36352	340 ms
172.64.78.70	443	TRUE	RIX	Europe	Riga	13335	340 ms
107.173.54.243	443	TRUE	YYZ	North America	Toronto	36352	342 ms
79.137.194.186	443	TRUE	FRA	Europe	Frankfurt	210644	343 ms
107.174.64.249	443	TRUE	YYZ	North America	Toronto	36352	343 ms
205.172.57.89	443	TRUE	EWR	North America	Newark	395839	343 ms
107.173.251.119	443	TRUE	YYZ	North America	Toronto	36352	343 ms
23.95.235.137	443	TRUE	YYZ	North America	Toronto	36352	344 ms
109.204.232.146	443	TRUE	HEL	Europe	Helsinki	8829	345 ms
193.218.188.71	443	TRUE	YYZ	North America	Toronto	36352	345 ms
107.173.54.243	443	TRUE	BUF	North America	Buffalo	36352	345 ms
195.200.17.63	443	TRUE	AMS	Europe	Amsterdam	0	347 ms
3.109.185.221	443	TRUE	BOM	Asia Pacific	Mumbai	16509	349 ms
194.0.194.7	443	TRUE	AMS	Europe	Amsterdam	50673	350 ms
192.227.180.25	443	TRUE	BUF	North America	Buffalo	36352	351 ms
194.135.119.226	443	TRUE	SOF	Europe	Sofia	203647	352 ms
192.210.255.17	443	TRUE	AMS	Europe	Amsterdam	36352	352 ms
4.230.8.95	443	TRUE	ICN	Asia Pacific	Seoul	8075	353 ms
185.209.161.243	443	TRUE	AMS	Europe	Amsterdam	14576	356 ms
79.137.199.166	443	TRUE	FRA	Europe	Frankfurt	210644	357 ms
154.197.80.110	443	TRUE	BKK	Asia Pacific	Bangkok	209242	358 ms
216.238.108.127	443	TRUE	GRU	South America	São Paulo	20473	364 ms
213.255.209.189	443	TRUE	YYZ	North America	Toronto	54913	365 ms
172.245.159.231	443	TRUE	BUF	North America	Buffalo	36352	368 ms
195.133.2.120	443	TRUE	FRA	Europe	Frankfurt	206728	372 ms
89.40.15.168	443	TRUE	WAW	Europe	Warsaw	62282	373 ms
193.233.115.7	443	TRUE	FRA	Europe	Frankfurt	210644	373 ms
109.120.132.106	443	TRUE	FRA	Europe	Frankfurt	210644	375 ms
58.232.221.46	443	TRUE	NRT	Asia Pacific	Tokyo	9318	375 ms
199.48.102.83	443	TRUE	YUL	North America	Montréal	36731	377 ms
45.202.113.20	443	TRUE	SIN	Asia Pacific	Singapore	984	380 ms
109.120.187.255	443	TRUE	FRA	Europe	Frankfurt	210644	382 ms
47.89.244.253	443	TRUE	SJC	North America	San Jose	45102	383 ms
65.183.169.133	443	TRUE	ORD	North America	Chicago	12129	385 ms
217.144.188.10	443	TRUE	FRA	Europe	Frankfurt	0	386 ms
172.64.78.128	443	TRUE	FRA	Europe	Frankfurt	13335	387 ms
172.64.40.91	443	TRUE	BKK	Asia Pacific	Bangkok	13335	388 ms
46.226.161.37	443	TRUE	FRA	Europe	Frankfurt	210644	389 ms
91.149.254.138	443	TRUE	WAW	Europe	Warsaw	26383	389 ms
3.111.155.29	443	TRUE	BOM	Asia Pacific	Mumbai	16509	394 ms
109.120.135.199	443	TRUE	FRA	Europe	Frankfurt	210644	394 ms
172.64.78.43	443	TRUE	DFW	North America	Dallas	13335	396 ms
3.7.108.69	443	TRUE	BOM	Asia Pacific	Mumbai	16509	397 ms
95.142.45.147	443	TRUE	WAW	Europe	Warsaw	48282	400 ms
154.219.5.172	443	TRUE	BKK	Asia Pacific	Bangkok	209242	403 ms
172.64.40.248	443	TRUE	BKK	Asia Pacific	Bangkok	13335	405 ms
172.64.78.145	443	TRUE	KIX	Asia Pacific	Osaka	13335	409 ms
47.88.15.127	443	TRUE	SJC	North America	San Jose	45102	415 ms
47.100.254.82	443	TRUE	IAD	North America	Ashburn	37963	445 ms
3.37.89.222	443	TRUE	ICN	Asia Pacific	Seoul	16509	484 ms
